Percent Unemployed,Vehicles per Household,Percent below poverty level,Median income,Household Density,Daytime Population Density,Undeveloped area,Developed open area,Developed low intensity,Developed medium intensity,Developed high intensity,Residential area,Commercial/Industrial area,Other area,Net Passengers
1.64,2,8.11,79906,269.2553412,338.1346145,307020,75540,24540,1290,0,11537.03006,0,0,464
0,0,0,0,269.2696271,538.5392542,1650,3240,3030,390,0,0,0,0,464
0,0,0,0,0,0,0,0,1440,1170,0,0,0,0,464
0,0,0,0,0,30259.40641,0,0,540,1410,0,0,0,0,464
0,2,7.14,75000,453.1199595,2067.359815,4380,38340,17400,18090,13050,3231.668126,4316.414231,1156.90705,464
0,2,9.88,67441,1498.644929,1323.803021,13620,107160,81720,4950,0,23567.308,0,75.23242422,464
0,2.1,12.5,67053,699.4069319,6667.679418,10740,28680,14400,28830,28530,2930.963736,15056.50389,0,464
5.88,2,6.82,77491,711.2519453,1474.366012,138150,112530,79140,20100,0,14699.21512,164.2769787,0,464
0,0,0,0,0,0,207120,0,0,0,0,0,0,0,464
0,0,0,0,0,0,0,0,0,480,0,2.8069974,0,0,464
0,0,0,0,0,0,2490,2760,3900,750,0,0,0,0,464
0,0,0,0,0,0,0,150,16950,210,0,0,0,0,464
0,0,0,0,0,0,60,210,0,0,0,0,0,0,464
0,0,0,0,0,0,0,570,3600,9780,0,1425.926402,0,0,464
0,0,0,0,0,1204.280976,0,1230,3090,0,0,0,258.4982273,0,464
10.34,1.9,12.5,55627,1224.360119,1574.177296,0,24450,18930,1080,0,4654.329598,0,0,464
0,0,0,0,0,23097.56033,0,0,0,14370,13920,0,708.1817714,0,483
3.18,2,9.17,55421,1012.706047,1495.831867,33420,158940,84150,2190,0,20147.17337,1406.405527,0,464
5,1.6,18.75,41420,429.9561198,6155.161294,0,25380,32820,33810,22410,2142.441074,11910.5464,0,464
0,1.7,33.33,62500,1183.368549,887.5264118,0,0,8670,0,0,889.9837848,0,0,464
2.86,1.7,22.73,50000,1334.998664,1797.113586,0,20400,30030,0,0,5085.387984,168.6046978,0,464
5.26,0,18.31,56805,862.0003751,2104.624292,16590,136560,61440,16740,90,14926.87572,2753.928989,0,453
0,0,0,0,0,0,0,0,0,1050,270,0,0,0,463
6.25,0,17.14,56628,1382.429028,2369.878334,0,36120,28200,1080,0,6418.24041,0,78.31688282,464
4.55,1.7,14.29,52011,1530.433588,1933.179269,0,11460,20640,0,0,3967.912962,0,0,464
0,0,0,0,0,0,0,0,6300,1050,0,0,0,0,464
7.69,1.4,30,27612,2233.26626,3846.180781,0,1080,19770,0,0,3288.579674,0,0,464
3.03,1.6,0,36357,74.23088646,87.4864019,931800,28770,16260,0,0,6632.60129,0,0,464
20,3,0,50000,1460.16775,876.1006499,1500,1350,5430,0,0,1243.871296,0,0,464
0,0,0,0,0,0,810,4830,150,0,0,0,0,0,464
0,1.4,0,29084,732.0074191,585.6059353,0,0,5520,12120,0,4482.680256,0,0,464
0,0,0,0,0,0,3210,600,0,0,0,0,0,0,464
0,1,0,0,6389.872276,15974.68069,0,0,840,0,0,0,0,0,464
0,0,0,0,0,0,5310,12030,13530,6870,720,0,0,0,463
0,0,0,0,0,0,0,5070,900,390,0,0,0,0,464
0,0,0,0,0,0,0,7170,930,0,0,0,0,0,464
0,0,0,0,0,0,0,0,2340,1200,0,0,0,0,464
0,0,0,0,0,0,0,0,330,0,0,0,0,0,464
0,0,0,0,0,0,320370,930,0,0,0,0,0,0,464
0,0,0,0,0,141.9865807,16770,64230,113700,58620,111150,0,27063.75309,11765.16883,464
0,0,0,0,0,0,126540,0,0,0,0,0,0,0,464
0,0,0,0,0,0,92790,0,0,0,0,0,0,0,464
0,0,0,0,0,0,5130,2550,0,0,0,0,0,0,464
0,0,0,0,0,0,0,4200,58860,51180,66660,0,69899.54475,0,464
0,0,0,0,0,0,621210,40200,6300,0,0,0,466.8224336,0,464
0,0,0,0,0,0,0,0,4170,1200,180,0,0,0,464
0,1.7,5.26,55627,3851.440784,3209.533987,0,0,8850,3300,0,2929.466494,0,0,464
0,0,0,0,0,368.4209828,6510,10590,30480,26850,17310,1024.63487,4196.245894,0,464
0,2,0,69638,2404.601339,2748.115816,0,18120,2130,8130,1650,5858.194303,0,0,464
0,2,0,0,18.93717207,246.1832369,16320,46230,24930,23100,26160,508.2299918,13499.80645,437.9808251,464
3.61,1.4,15.9,57441,1565.453071,1847.033495,138990,291150,235740,83220,23640,65038.39403,6370.07965,0,464
0,0,0,0,0,0,0,0,300,0,0,0,0,0,464
3.33,1.7,8.7,54578,1538.01271,2474.19436,0,16500,22230,0,0,5542.20388,0,0,464
0,0,0,0,0,10239.52036,0,0,0,14730,2970,0,1778.762392,0,463
0,2.3,0,50000,4.443662465,5.924883286,3407910,71490,0,0,0,1664.818581,0,0,464
3.85,2.4,5.56,112724,690.5604127,863.2005158,0,61440,13680,0,0,6666.968588,0,0,464
0,0,0,0,0,8412.589022,0,900,9030,33390,29010,0,23316.47309,0,464
0,0,0,0,0,0,2790,1260,0,0,0,0,0,0,464
0,1.3,0,50000,331.7340174,552.8900289,15480,7680,270,0,0,405.9474419,105.9140705,0,464
7.5,1.8,14.29,46893,2300.725399,2719.039108,990,6690,27510,1920,30,2474.935665,0,0,464
9.09,2,0,60000,732.1531609,671.1403975,21480,15930,5190,0,0,3353.819529,0,0,464
3.57,1.6,17.65,35000,371.5345015,609.3165824,117390,39240,16830,810,0,4879.067348,1353.503715,0,464
0,2.2,9.68,67074,1521.645097,2012.498353,8340,18960,25470,0,0,4257.48264,0,0,464
0,0,0,0,0,885.2578867,0,40620,46530,19470,4680,0,6250.27628,0,464
0,0,0,0,0,16458.92216,0,0,720,6270,750,0,268.7240271,0,464
0,0,0,0,0,2395.057288,156240,135150,95040,68370,60720,0,13261.45659,0,464
0,1.4,5.88,50000,1026.077288,1388.222213,0,28830,10710,3210,240,3231.452871,366.0847976,0,464
0,0,0,0,0,0,385380,8160,2910,0,0,57.14249305,0,0,464
0,0,0,0,0,0,1260,15840,3120,750,0,0,171.3645982,0,464
10,0,20,54463,1692.266029,3046.078853,0,1980,28350,0,0,4448.15601,0,0,464
3.57,2.1,4.35,80540,1741.451961,2156.083381,0,9990,19890,0,0,3429.392082,154.4051162,0,464
0,0,0,0,0,0,3810,2820,0,0,0,177.4245486,0,0,464
0,2.2,25,41089,1110.862086,1666.293129,0,240,360,0,0,0,0,0,464
0,1,33.33,28747,568.7570107,341.2542064,0,3960,11370,7440,0,945.6918323,907.1527902,0,436
2.33,1.7,9.09,37158,535.689961,2225.173684,0,9360,39930,48030,28380,4032.616941,5816.241631,828.6844012,464
0,0,0,0,0,0,3990,10470,6480,0,0,990.7527922,0,0,464
3.28,2.2,3.12,76532,1249.259255,1721.951946,20460,23520,31920,900,0,6065.398431,0,0,464
2.08,2.2,3.45,76494,124.0889975,155.1112469,553140,100530,14460,0,0,11622.57384,0,61.68725187,464
3.03,2.3,5.26,75000,1422.478524,1650.075088,30,16800,27750,930,0,3596.119706,0,0,464
0,1.6,14.29,35000,12.39364149,19.47572234,1441290,21930,0,0,0,2999.323187,1985.478247,0,464
0,0,0,0,0,0,7830,5040,26610,21180,0,0,0,0,464
4.55,1.6,13.33,37916,531.529169,389.7880573,79530,37260,27960,900,0,1419.513813,0,0,464
0,1.7,33.33,29084,1172.39886,3712.596391,0,0,4530,8700,0,954.2031424,828.1829797,0,464
0,0,0,0,0,5028.290445,0,1080,5880,23310,57240,0,21151.57445,0,464
0,0,0,0,0,0,0,0,0,0,11490,0,0,0,464
0,0,10,63804,1320.842313,1981.263469,0,1800,17820,0,0,2499.695835,0,0,464
0,0,0,0,0,0,60,30450,10320,1080,0,6078.984817,0,0,464
0,0,0,0,0,0,28560,14460,480,3510,180,0,0,0,464
0,0,0,0,0,0,0,300,690,0,0,0,0,0,464
0,0,0,0,0,0,1350,5190,0,0,0,0,0,0,464
0,0,0,0,0,0,0,30,300,60,0,0,0,0,464
0,1.5,27.27,35000,2647.111544,4572.283576,0,1140,6030,3630,0,936.6645448,426.5902254,0,464
0,1.5,27.27,35000,2635.210501,3353.904274,0,0,10680,180,0,1599.304102,109.3267261,0,464
0,0,0,0,0,0,0,1050,0,0,0,0,0,0,464
1.96,1.5,17.39,48292,1518.278897,1328.494035,0,52800,15420,30,0,4889.990006,53.87479812,0,464
0,1.9,12.5,54361,1226.451201,1349.096322,0,9930,11190,0,0,2588.951446,0,0,464
0,1.8,0,50000,491.4598355,688.0437698,0,22110,4200,0,0,1194.844224,0,0,464
9.09,1.9,13.33,50000,21.55814139,26.94767674,2306340,46710,16320,1680,0,3149.789471,710.5143519,252.1991375,464
5.86,1.4,4.84,46551,516.6691282,1088.249951,728370,156960,114690,36210,1650,36344.33399,5594.879703,238.231309,464
0,2,0,125000,599.3864202,899.0796304,0,0,8640,0,0,1126.609653,0,0,464
0,1.6,14.29,35000,3820.012792,5093.350389,0,0,4410,1680,0,1237.386238,0,0,464
0,1.8,8.33,47992,473.790341,361.5768392,171450,29580,4680,1980,0,973.8240786,739.5125694,0,464
0,1.6,10,45195,784.5042697,441.2836517,39540,4860,8460,0,0,2223.812108,0,0,464
0,0,0,0,0,0,1530,870,0,0,0,0,0,0,464
6.98,1.5,25,30749,493.8252806,765.429185,56940,115020,22650,14040,1170,8797.602572,258.143529,1614.143692,464
0,1.3,0,30000,2696.847261,1348.42363,0,3720,180,0,0,392.2861807,0,0,464
0,0,0,0,0,0,0,3210,0,0,0,0,0,0,464
0,0,0,0,0,0,0,0,870,3510,660,0,0,0,494
0,0,0,0,0,1727.67636,0,0,1920,5130,450,0,617.2498656,0,506
7.32,1.6,23.08,29324,5053.434437,5202.064862,0,13920,3450,0,0,1998.21507,0,0,464
2.7,1.5,12,44534,2367.670284,1916.685468,750,40140,5040,0,0,2853.880041,0,0,464
0,1.3,0,50000,1255.858216,837.2388105,0,5670,690,0,0,550.9888138,0,0,464
0,0,0,0,0,18977.80471,0,0,0,0,10380,0,3307.83824,0,462
9.41,1.5,32.24,36023,3338.677151,3167.462938,103860,20730,27330,29610,0,11490.643,319.4333718,0,464
0,1,0,0,33.73059056,3002.02256,0,44340,25230,7140,0,0,3871.297063,0,464
4.65,1.5,18.52,41035,877.9714568,1120.170479,0,72720,12120,750,0,4076.868267,90.91091799,0,464
5,1.5,18.18,41089,5257.063836,6078.480061,0,28170,23010,5310,6660,4840.543154,1075.341548,0,490
0,1.5,20,37784,1592.236656,1592.236656,0,11040,5220,0,0,825.5717766,179.7588416,0,464
0,0,0,0,0,0,0,120,1800,0,0,0,0,0,464
0,0,0,0,0,0,0,120,870,0,0,0,0,0,464
14.29,1.7,33.33,40584,1818.426311,3182.246045,0,3330,2370,0,0,512.2964274,0,0,464
7.14,1.6,22.22,35000,1475.475419,1598.431704,0,8880,11190,1080,0,1846.575889,0,0,464
4.35,1.5,18.75,43750,1252.336818,1252.336818,0,24360,10770,0,0,2089.776203,0,0,464
6.25,2.1,23.53,29188,2915.459827,2769.686836,0,6510,11250,0,0,2037.979258,0,0,464
4,2,22.73,29257,2611.334758,3372.974063,0,14790,7410,1650,0,2883.454471,0,0,464
0,2,0,0,654.1387394,1308.277479,0,900,3030,0,0,323.1859927,0,0,464
2.22,1.3,27.43,33100,13725.32014,9395.308426,4500,3360,5400,9780,8850,2488.140193,448.4215798,509.5787077,449
4.55,1.9,5.26,60000,339.1211009,360.3161697,80520,27690,13740,0,0,3593.772095,0,0,464
0,0,0,0,0,0,6660,1020,60,0,0,0,0,0,464
1.49,1.8,10.2,42235,1431.465469,1481.692327,1800,66450,34860,0,0,8335.392732,0,0,464
9.09,1.9,0,66362,1719.0362,2946.9192,0,1500,9090,0,0,1225.599602,263.6134509,0,464
4.55,1.9,5.26,60000,476.6811117,1938.503188,0,42900,24720,9900,3780,4528.902045,2597.868706,0,464
0,0,0,0,0,0,0,2010,1380,0,0,0,0,0,464
0,0,0,0,0,2242.370018,0,390,3000,0,0,288.1204636,0,0,464
0,0,0,0,0,46.00397906,373950,60060,143460,63480,34470,0,772.4088369,0,464
0,0,0,0,0,0,840,2190,7560,60,0,0,0,0,464
0,0,0,0,0,0,27930,0,0,0,0,0,0,0,464
0,2.3,0,200001,1002.150136,1002.150136,0,3630,4110,0,0,725.5051457,0,0,464
4.35,2.5,0,120708,1150.493554,1488.874011,900,29520,7770,0,0,4928.125494,0,0,464
0,2.3,0,200001,724.4732594,965.9643458,0,10080,720,0,0,795.216364,0,0,464
0,2,0,200001,515.8114434,1031.622887,2190,7470,0,0,0,870.2432638,0,0,464
0,0,0,0,0,0,150,2910,1320,0,0,0.2243228,0,0,464
0,0,0,0,0,0,0,0,0,150,0,0,0,0,464
0,2.2,0,200001,895.6174041,895.6174041,0,16110,1230,0,0,1331.51348,0,0,464
0,2.4,0,200001,1341.354753,1341.354753,0,6630,5010,0,0,1330.182655,0,0,464
0,2.5,0,133725,1383.816585,1809.606304,0,16320,7980,0,0,3133.094836,0,0,464
0.76,1.4,13.33,45012,815.9077796,651.7606524,279840,200880,50100,5760,0,14114.81242,1187.410351,278.3004622,461
0,0,0,0,0,0,0,0,7590,1080,0,0,0,0,464
0,0,0,0,0,0,10230,9120,0,0,0,0,0,0,464
0,0,0,0,0,0,5670,870,0,0,0,0,0,0,464
0,1.5,0,0,1079.868879,719.9125858,0,4830,2310,0,0,262.8448831,265.7369539,0,464
0,1.7,16.67,41302,1303.88763,1117.617969,0,7350,6690,0,0,550.0559349,0,0,464
0,1.3,0,50000,1794.811573,1794.811573,0,0,4260,0,0,484.5148789,0,0,461
0,2,0,43371,2778.317083,2546.790659,0,3000,8280,0,0,1052.047797,225.3631557,79.61516884,461
0,2,0,30000,1578.478374,1578.478374,0,8610,2820,0,0,1282.305878,0,0,464
0,1.8,0,37489,1044.68104,1193.921189,750,16620,0,0,0,1166.691143,0,0,464
0,2,0,43371,1658.145117,3316.290233,0,3360,15000,360,0,1054.861891,1513.202452,736.5507162,464
0,1.6,12.5,45079,905.7248588,1006.360954,0,6120,16740,2940,0,1407.025019,0,0,462
20.41,1.1,40.91,15370,371.9099457,717.9928118,349140,92520,46350,9390,210,7264.012774,452.9343295,0,492
16.67,1.5,33.33,25000,332.3580403,609.323074,0,1980,13110,9450,22290,509.5681297,12947.20014,0,464
18.18,1.1,37.5,15000,3534.595397,8452.29334,0,6360,10470,0,0,2610.32996,0,0,441
0,0,0,0,0,5921.624346,0,5310,23610,40380,17790,0,20530.18769,863.3665066,464
0,1,0,0,1668.8995,333.7799,0,0,0,5820,1950,359.447254,275.8045305,151.628721,464
0,1.7,0,35000,2405.893468,2749.592535,900,2970,2220,1440,0,0,0,0,464
0,1.5,0,0,743.7224525,1115.583679,1170,5850,0,0,0,419.6600682,0,0,464
2.56,1.8,7.69,51069,3049.648078,4901.220126,0,1650,20940,0,0,2987.172148,622.7061635,0,464
0,1.4,22.22,50000,2097.854761,1198.774149,0,4530,12750,0,0,1932.712362,0,0,464
0,0,0,0,0,0,0,0,270,13950,5040,0,0,0,464
0,1.8,7.14,53480,1656.204636,1104.136424,0,7080,14700,0,0,3289.984115,0,0,464
0,1.9,14.29,50000,950.2605488,814.5090418,0,16890,2190,0,0,1509.237114,0,199.2650153,464
3.57,1.8,11.76,51806,1849.607107,1765.534057,0,9870,20670,0,0,3493.496136,0,0,464
0,0,0,0,0,0,523860,37020,8070,0,0,0,0,0,464
0,0,0,0,0,0,0,240,10290,1050,0,0,0,0,464
0,1.5,25,41089,195.466918,11288.21452,0,0,15180,23850,13950,745.6328854,8328.238778,0,464
2.27,1.5,24.71,39009,14076.49914,11847.72011,0,4020,9420,8700,0,5479.2033,0,0,464
0,1.4,22.22,37672,1344.997186,2812.266843,0,3780,5880,7800,3810,1666.866111,838.4347261,0,464
4,1.6,5.56,36872,2228.572256,1650.794263,0,13290,17970,0,0,3648.601594,0,0,464
0,1.5,50,0,1709.746486,1709.746486,0,2940,0,0,0,101.2582451,0,0,464
4.55,2,10,54361,1005.347797,1105.882576,0,45420,6180,120,0,3388.565121,0,0,464
0,1.8,13.64,54361,1502.383903,1155.679925,0,35670,8400,900,0,4881.917091,141.2808103,0,464
2.5,1.8,3.23,86037,2135.372958,1558.245132,0,27420,17430,0,0,5665.25684,0,0,464
0,1.8,0,59164,2924.308046,1754.584828,0,240,4230,0,0,642.0923941,0,0,464
0,1.8,9.52,64650,3525.763953,2146.117189,0,5190,11670,0,0,2970.951354,0,0,464
0,2.2,0,120708,837.6347608,418.8173804,0,19860,4680,0,0,1939.53667,0,0,464
15.38,1.1,30,29226,2556.168155,4089.869048,0,0,10110,0,0,803.5086306,0,445.1069588,464
0,0,0,0,0,3406.180798,0,12090,15390,15510,13980,0,11108.63873,0,464
0,0,0,0,0,6152.054014,0,0,0,10620,31890,0,6594.724122,0,464
9.09,1.2,27.27,26797,2649.816265,3131.601041,0,0,9420,1320,0,1621.079245,0,0,464
14.63,1.1,29.63,30468,3159.030299,6444.42181,0,900,17850,1740,0,3139.304083,0,0,457
0,0,0,0,0,1739.074833,0,0,2160,13590,2070,0,1715.719228,0,464
0,0,0,0,0,653.0465488,0,0,3360,2700,9780,0,1606.801769,0,464
0,1.5,50,0,324.3193803,1135.117831,0,0,0,5190,10830,482.8742156,2059.610609,0,465
0,1.5,50,0,486.952708,973.905416,0,0,6750,5550,3660,619.1758545,886.4729931,284.5116524,463
0,0,0,0,0,8441.785708,0,0,0,9570,5790,0,3469.015065,0,464
22.22,1.2,45.45,26079,1365.285322,2358.220102,0,1980,13260,5640,0,1282.420503,1710.604135,142.2491418,464
15.38,1.1,40,26797,2520.937032,6187.754534,0,1770,7830,1740,0,1251.858973,0,0,464
21.43,1.2,46.15,26079,3515.639616,8383.448314,0,0,8490,1050,0,1478.315519,0,0,464
21.43,1.1,41.18,26744,2862.425591,4820.927312,0,1320,13560,2340,0,2032.843908,288.1973443,0,464
0,0,0,0,0,1320.119744,0,0,2640,4080,1140,0,327.8197636,0,463
0,0,0,0,0,5639.714314,0,0,1020,5730,1020,0,1341.317487,0,462
0,1.5,30,50000,1088.383888,1088.383888,900,12990,2820,0,0,1439.589649,0,0,464
0,0,0,0,221.4972674,0,0,2520,3960,1680,3720,165.8970999,0,0,464
4.26,1.6,23.08,29305,3251.686355,9311.647288,0,0,4650,12870,0,1582.006537,924.9328984,0,457
0,1.7,33.33,29084,1039.267052,5196.335262,0,0,90,6210,3690,161.2620624,2008.537742,0,463
0,0,0,0,0,8391.450152,0,0,930,5670,8220,0,7048.50655,0,484
0,0,0,0,0,2570.901034,0,0,60,4680,10410,0,4349.256245,0,444
12.5,1,25,28747,2139.071118,5806.050178,0,990,7530,0,0,800.358301,0,0,462
0,0,0,0,0,0,0,0,2100,10770,2820,0,0,0,464
0,2,33.33,41089,1830.271057,3660.542114,0,0,5700,0,0,576.0017659,0,0,464
0,2,0,65822,479.7937257,1999.140524,0,3480,24630,3750,510,775.0439884,1377.752569,95.30041591,476
0,2.1,0,63384,1825.160143,1095.096086,0,1710,19680,7020,30,3404.029074,0,0,464
0,1.9,0,64329,1734.322158,1409.136753,0,6240,16800,1080,0,2806.062004,151.6201436,0,464
0,2,0,59164,1155.746081,770.4973872,0,2190,4560,0,0,561.686478,0,0,464
0,1.5,32,35000,2163.723765,2942.664321,0,3540,25320,0,0,4336.513272,0,0,464
0,1.5,30.43,32855,1651.500234,4459.050631,0,2520,19680,2880,6060,3418.95742,1435.782337,226.9350291,464
0,1.9,0,66136,1256.878588,4456.205902,0,3240,11130,4560,3750,2000.690499,1451.623441,0,501
5.56,2.1,22.22,29188,1963.044583,1963.044583,0,17520,11460,0,0,2645.645908,0,0,464
0,2,0,68533,2298.661474,2068.795327,0,60,11220,0,0,1755.264524,182.5134218,0,464
0,1.9,0,63384,2023.869823,1428.613993,0,2460,19050,240,0,2333.603436,0,0,464
5.26,1.5,16.13,37838,2381.136283,2797.835132,0,9930,27090,6510,0,4563.101159,350.5006562,0,464
0,0,0,0,0,0,0,3600,10380,5010,180,0,0,0,464
6.98,1.5,12.12,34085,2326.916476,3905.895513,0,10140,20130,900,0,3371.076278,134.2308962,0,464
5.26,1.5,14.29,36805,1848.872817,2054.30313,0,15510,9840,0,0,1733.882106,308.3515109,0,464
0,0,0,0,0,0,0,0,480,1650,0,0,51.59143853,0,464
0,1.8,16.67,35000,438.8373322,2413.605327,0,0,8010,4860,10110,608.7249761,4116.698356,0,464
1.79,1.5,31.36,33760,2621.63532,7690.130271,0,50970,52050,750,0,10436.67917,249.5701501,0,464
0,0,0,0,0,0,0,180,600,0,0,0,0,0,464
0,2,0,150000,51.97455072,38.98091304,194520,1650,0,0,0,1866.613912,0,0,464
0,1.6,20,29084,2.53670689,86.24803425,4974090,107010,17460,1350,0,4392.930262,562.1207612,613.1729286,464
7.14,1.6,0,85714,1375.869903,2358.63412,0,21240,5070,0,0,3205.425759,268.7279847,0,464
0,1.5,0,85714,316.6589821,3438.011806,0,26670,11940,16650,1980,1676.996394,5486.508155,122.5578819,464
0,1,50,7500,1208.948664,402.9828879,0,0,6450,0,0,360.6783775,0,0,464
0,2,33.33,41089,1985.379358,2647.172478,0,3480,4290,0,0,776.0553008,0,0,464
16.67,1,50,15000,1477.064141,4431.192423,0,0,7890,7950,0,1034.044208,892.5564477,0,476
0,0,0,0,0,0,0,0,1920,6810,240,213.6904091,1315.960538,0,462
8.33,1.9,37.5,29226,1759.360648,2932.267746,0,8010,5310,0,0,936.4271894,0,0,464
5.26,1.7,33.33,32795,2993.377151,3265.502347,0,4560,12060,2190,270,2359.078765,0,0,464
0,1.3,0,50000,153.7422627,153.7422627,39750,25350,2130,0,0,86.32913272,0,0,464
0,1.2,25,25000,593.8592663,28208.31515,0,0,9660,7770,0,712.3092503,1374.925414,0,454
0,1.4,20,29084,1777.798137,1555.57337,0,1500,5550,4590,30,1143.599966,268.6371241,0,464
0,1.2,25,25000,2145.916756,2682.395945,0,0,1890,2730,240,825.119207,0,0,464
4.76,1.4,21.43,35000,4396.828694,8535.020406,0,0,4200,5730,60,1641.517862,235.6556403,147.6915461,464
0,0,0,0,0,1812.02954,0,0,0,3240,9660,0,2545.30694,0,461
0,1.5,16.67,35000,2670.004859,4895.008909,0,0,5220,600,0,889.9957012,0,0,464
0,0,0,0,0,3363.9845,0,0,870,3990,1350,0,1613.001198,0,464
3.57,1.6,13.33,29270,2236.683162,4473.366325,0,1080,11460,5880,1200,2244.993029,274.3956665,562.9018153,464
0,0,0,0,0,7426.624878,0,0,210,3270,8730,0,2264.317021,0,486
0,1,0,0,798.8713795,399.4356898,0,0,1650,4560,270,211.4989444,147.6950708,0,464
0,1.2,25,25000,1803.23138,4327.755313,0,990,6120,120,0,589.4966625,171.9734287,117.9596974,464
0,1,0,0,524.1243799,524.1243799,0,1290,3630,60,0,113.7364305,0,13.45705609,464
11.11,1.4,22.22,35000,5795.682666,4346.761999,0,0,6210,930,0,1522.266087,0,0,464
7.14,1.6,20,29305,2908.816933,3272.41905,0,0,1080,5700,300,1256.594356,0,0,464
5.26,1.5,25,35000,2592.260301,4443.874802,0,0,6540,390,0,1134.643029,0,0,464
0,1.5,25,35000,2229.555282,15978.47952,0,0,3840,3090,0,373.3105446,627.2748491,0,449
7.69,1.6,11.11,41420,1937.484318,3099.97491,0,7800,5640,0,0,1026.696326,0,121.3274673,464
6.67,1.6,11.11,35000,2076.0541,2076.0541,0,1980,12900,0,0,1780.16235,0,0,464
9.09,1.5,9.09,32607,1985.654126,2426.910598,0,3150,8550,0,0,1432.793624,0,0,464
0,0,0,0,0,0,0,6300,22800,14250,0,0,0,0,464
0,0,0,0,0,0,288120,20550,23310,24660,1080,0,0,0,464
0,1.6,20,35000,1405.289148,1204.533556,0,11130,14700,0,0,1968.91917,146.0507689,0,464
0,1.6,21.05,38987,1135.173159,3869.908497,0,38160,12030,0,0,3308.061115,234.1513604,0,464
0,1.4,28.57,35000,1963.671935,1343.565008,0,2880,18840,3330,0,2100.966971,719.9680348,0,464
0,1.2,33.33,31847,3269.778719,3898.582319,0,1980,18180,0,0,2416.099866,0,0,464
0,1.2,25,29084,1194.648484,4949.258006,0,1800,5400,4200,2400,647.7250737,803.6883148,0,464
0,2.3,5.56,124161,1236.078417,1579.433532,2010,27270,8460,0,0,5558.879346,0,0,464
0,0,0,0,0,0,0,0,0,1410,2040,0,0,0,464
0,2,0,0,15.3808965,15.3808965,156420,12030,0,0,0,0,0,0,464
0,1.7,0,85357,868.5914339,1389.746294,0,11340,3570,0,0,1246.281685,0,0,464
16.67,2.5,0,75000,99.04266275,148.5639941,75810,18990,9600,30,0,1005.884771,0,0,464
0,1.6,26.47,67053,222.6983034,183.3986028,293070,75270,25890,1080,0,6676.788487,0,546.2810861,464
0,0,0,0,0,0,0,0,300,0,0,0,0,0,464
0,0,0,0,0,5731.775047,0,510,17700,14640,41340,0,15788.59183,0,464
0,2.2,10,127607,1161.466594,1806.725814,0,17730,2250,0,0,2259.131612,0,0,464
0,2.4,0,200001,1158.181795,1158.181795,0,9630,1560,0,0,1367.293326,0,0,464
6.67,1.6,40,35000,666.174324,965.9527699,16620,52380,8610,0,0,5124.693313,0,0,464
16.67,1.7,42.86,29084,1550.181192,2841.998851,0,1350,8670,0,0,1058.268212,0,0,464
0,0,0,0,0,0,0,0,0,840,1500,0,0,0,448
16.67,1.6,33.33,26923,4390.900338,4390.900338,0,0,7710,4590,0,1675.870983,0,0,464
0,1.5,25,29084,1028.406411,3496.581798,0,0,5160,6090,1350,688.5111426,817.7291573,0,460
0,0,0,0,0,2579.770233,0,0,1440,10470,4020,0,3170.64664,0,451
5.56,1.6,26.67,26182,2625.955788,3446.566972,0,420,14610,750,0,1946.536851,0,0,464
0,1.6,28.57,29226,2403.375975,1747.9098,0,0,3300,8370,180,1810.554992,594.579311,361.6206445,462
0,1.7,33.33,18542,2671.670878,890.5569592,0,0,4740,3570,450,897.950173,266.8919831,97.83292815,464
12.5,1.7,42.86,25000,1677.646659,2935.881652,0,0,4500,6450,1440,861.5255067,1422.071944,0,447
6.25,1.6,22.22,26797,2725.163568,4905.294422,0,0,8340,1110,0,815.8785843,0,0,464
0,1.6,28.57,29226,2104.405633,3156.60845,0,1380,6900,1470,0,1091.388197,0,0,464
7.14,1.6,22.22,26797,2629.586446,4674.820349,0,450,7920,0,0,1428.631439,0,0,464
7.14,1.6,22.22,26797,3168.311645,4608.453302,0,0,8880,60,0,1455.654589,0,0,464
0,0,0,0,0,0,0,270,0,0,0,0,0,0,464
0,1.6,33.33,42500,2032.925753,2541.157191,0,2760,7440,0,0,1336.916658,0,0,464
0,0,0,42500,1122.558861,841.9191455,0,750,6990,1500,0,0,330.7188764,0,464
0,0,0,0,0,0,0,1680,11700,2580,0,0,0,0,464
0,0,0,0,0,0,0,2970,6240,4830,0,0,0,0,464
6.25,1.7,33.33,29305,3248.996524,4331.995366,0,0,4500,2700,0,1112.100013,251.1525675,0,464
7.69,1.4,20,31818,2859.055663,3621.470507,0,0,3510,10020,0,2273.063787,613.9799696,0,468
0,1.5,12.5,37672,1824.899754,2509.237161,0,1050,9750,510,0,1870.512485,335.1345246,0,464
0,0,0,0,0,1535.764974,14190,40470,26970,33780,6870,0,3967.31865,115.8576276,464
0,0,0,0,0,0,0,0,0,570,330,0,0,0,465
0,1.9,23.53,45276,1037.27161,2247.421822,0,0,11880,9150,8250,1365.628799,4137.920644,0,464
2.13,1.8,9.76,43924,504.0122977,1827.044579,110640,18630,40140,41220,36150,4589.335083,12848.94327,316.4983082,464
0,0,0,0,0,4709.037174,0,0,0,6930,14640,0,1329.837873,0,464
0,0,0,0,0,0,0,0,450,0,0,0,0,0,464
0,0,0,0,0,0,0,0,30,2910,0,0,0,0,464
0,0,0,0,0,0,0,0,0,90,1260,0,0,0,464
