2019 Unemployed Population 16+: Percent,2014-2018 ACS Average Number of Vehicles,2014-2018 ACS HHs: Inc Below Poverty Level: Percent,2019 Median Household Income,2019 Average Household Income,Household_Density,Total_Pop_Density,Day_Pop_Density,Undeveloped_Sq_Meters,Developed_Open_Space_Sq_Meters,Developed_Low_Intensity_Sq_Meters,Developed_Medium_Intensity_Sq_Meters,Developed_High_Intensity_Sq_Meters,Square_Meters_Residential,Square_Meters_Com_Ind_MU,Square_Meters_Other,Shape_Length,Shape_Area,Net_Passengers
0,1.6,5,60354,80644,4069.296189,7884.261367,2288.979107,0,0,6090,4140,0,2682.441199,0,0,0.004088225,1.01E-06,0
6.45,2,0,45079,69129,2662.513239,12102.3329,5325.026478,0,1710,3660,5370,0,2496.60284,0,0,0.004777132,1.06E-06,0
0,0,0,0,0,0,0,0,33780,30420,660,0,0,0,0,5.154330417,0.017527089,6.4E-06,0
0,0,0,0,0,0,0,0,9090,5550,480,0,0,0,0,0,0.021548695,1.51E-06,0
0,0,0,0,0,0,0,0,21930,990,0,0,0,0,0,0,0.022309845,2.26E-06,0
3.28,2.2,6.67,103598,132889,559.4182953,1442.05605,745.8910605,85290,71640,45690,5790,0,12575.65888,268.9280386,0,0.040635162,2.06E-05,0
0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0.000819039,2.67E-08,0
7.14,1.5,28.57,28027,40851,313.8889901,555.3420593,4189.210752,2550,42660,66960,77790,24300,4305.073625,12233.88212,0,0.027596769,2.12E-05,0
0,2.2,7.69,62584,74938,1027.782753,3425.94251,1541.67413,0,20610,9570,0,0,3264.778393,0,0,0.007578093,2.99E-06,0
3.7,1.7,20,46667,62446,1500.36377,4407.318574,2063.000184,0,20130,7440,0,0,2901.544381,0,0,0.006724976,2.73E-06,0
12.5,1.9,14.29,55908,85807,2075.061268,7435.636211,3804.278991,0,6120,8940,0,0,1796.064827,0,0,0.005313523,1.48E-06,0
4.84,1.7,15.38,52550,63703,696.2347227,1414.92863,2144.85213,24030,94740,75540,25980,10620,14546.87354,4869.657763,0,0.026788659,2.28E-05,41
3.33,0,4.35,75000,97568,1281.874536,3065.352152,1560.542914,0,0,0,0,0,0,0,0,0.011180919,4.6E-06,0
3.33,0,4.35,75000,97568,1193.419403,3037.794844,1518.897422,0,0,0,0,0,0,0,0,0.008892434,4.72E-06,0
6.67,0,0,77758,97565,1182.521448,3117.556545,1612.529248,0,0,0,0,0,0,0,0,0.00643782,2.38E-06,0
5.66,2.1,2.56,80858,96212,1797.928365,4731.390434,2460.323026,0,17730,37020,0,0,5804.887008,0,0,0.012641217,5.42E-06,0
6.67,2,0,85164,99915,1917.750072,3972.482291,2054.73222,0,4440,14010,480,0,2575.196197,0,0,0.00590695,1.87E-06,0
0,2,0,0,62280,22.25044719,11.12522359,89.00178875,190590,25740,10140,6330,0,0,399.2051061,0,0.022852617,2.3E-05,0
0,1.6,11.11,35000,54078,1190.727873,1840.215804,865.983908,0,12810,10920,210,0,2389.154804,259.6479314,0,0.006925614,2.37E-06,0
0,0,0,0,0,0,0,0,0,870,5820,3870,0,0,0,0,0.010784234,1.05E-06,0
0,0,0,0,0,0,0,0,0,1890,270,0,0,0,0,0,0.005020629,2.14E-07,0
2.68,1.4,5.79,50803,78828,438.8572286,1007.281829,572.6041935,381780,138270,92070,6330,900,26931.5399,1411.43107,0,0.050471292,6.13E-05,0
0,0,0,0,0,0,0,0,1259610,1440,2160,7110,30,0,0,0,0.096872112,0.000125654,0
0,0,0,0,0,0,0,0,0,780,660,0,0,0,0,0,0.002580247,1.43E-07,0
0,2.2,7.69,62584,74938,1517.96047,4047.894588,1897.450588,0,13470,6990,0,0,1688.455963,0,0,0.006791461,2.03E-06,0
3.33,1.7,16.67,35000,51620,4198.430824,9971.273208,5248.03853,0,1680,11580,1440,0,2498.674352,0,0,0.005007228,1.46E-06,0
6.67,2.2,10,108723,137589,1330.187294,3857.543154,1995.280942,0,8610,10740,0,0,2608.266352,0,0,0.005491817,1.93E-06,0
0,0,0,0,0,0,0,0,0,0,930,210,0,0,0,0,0.001621529,1.11E-07,0
5.08,1.6,17.86,37958,52440,3024.902625,5115.644146,4581.8378,0,32400,19200,5790,870,4394.666652,985.4155125,0,0.010136374,5.76E-06,0
0,0,0,0,0,0,0,0,0,0,0,1110,0,0,0,0,0.002116311,1.14E-07,0
5.36,1.7,17.14,36124,52760,466.5555865,1210.822832,4876.616725,0,41070,52860,58890,80310,6457.276498,34881.60563,0,0.028490476,2.31E-05,53
0,0,0,0,0,0,0,0,0,11040,6960,5400,0,0,0,0,0.006680795,2.31E-06,9
0,1.4,0,50000,66127,147.4270159,336.9760364,147.4270159,101220,5370,15930,450,0,1009.618376,0,0,0.016125749,1.22E-05,0
0,0,0,0,0,0,0,0,94230,4140,15960,9570,0,134.1343257,0,0,0.014562394,1.23E-05,0
0,1.7,18.18,47532,58062,887.0115834,1372.357544,1255.205071,0,92700,39690,17880,4500,9169.137913,3775.0883,0,0.02243377,1.53E-05,0
6.06,2.2,10,53382,69130,2008.921242,4629.253297,2358.298849,0,14220,15450,0,0,3956.004677,175.6291531,0,0.007637447,2.93E-06,0
8,2.1,12.2,52758,69129,1216.147331,2537.134949,2474.230777,9660,60510,30720,9390,13170,9632.747289,2758.276699,0,0.015820812,1.22E-05,11
0,0,0,0,0,0,0,0,565500,69000,31230,13950,420,658.2631156,603.5381421,0,0.035560218,6.73E-05,0
7.5,2.2,10.34,53093,69129,2482.336863,4481.997114,2275.475458,0,8250,29220,240,0,4850.296277,158.4911394,0,0.010766761,3.71E-06,0
25,1,44.44,18750,28380,3376.375403,6077.475726,4051.650484,0,1980,1530,3360,810,717.1681521,0,476.6343605,0.003767877,7.57E-07,1
14.29,0.8,25,18750,28382,1537.102897,2391.04895,2391.04895,0,900,8040,4230,1920,895.6141192,577.4518523,0,0.005040264,1.5E-06,125
20,0.9,40,17681,28382,3293.068263,4640.232553,2844.0135,0,750,14280,2160,0,1858.324919,0,267.4577158,0.005323371,1.71E-06,0
19.05,1,33.33,17157,28381,2725.324754,7994.285946,5450.649509,0,6360,7950,0,0,1164.223654,176.894517,107.6613804,0.004770923,1.41E-06,0
25,1,50,18750,28380,4093.206301,5953.75462,3721.096637,0,1410,5550,0,0,1022.367651,0,0,0.003519777,6.87E-07,0
17.65,1.1,38.89,16805,29318,2549.546911,4759.154233,3569.365675,0,9210,21240,0,0,2664.46667,0,0,0.008058477,3.01E-06,19
0,0,0,0,0,0,0,5419.73381,0,0,0,7650,11490,0,4033.748499,0,0.006127236,1.89E-06,0
0,0,0,0,0,0,0,0,0,0,5640,8700,3900,0,587.1389561,0,0.005481239,1.8E-06,0
0,0,0,0,0,0,0,1876.133085,0,0,30,4020,16620,0,6568.833407,0,0.005762265,2.04E-06,0
0,0,0,0,0,0,0,934.758075,0,0,0,3060,13590,0,2864.019687,0,0.005395506,1.64E-06,0
0,0,0,0,0,0,0,0,0,0,0,810,1050,0,0,0,0.002568521,1.84E-07,0
0,0,0,0,0,0,0,15277.69739,0,0,3900,33540,37740,0,11613.87667,0,0.011856383,7.44E-06,0
0,1.5,6.67,100000,124276,2037.588388,5476.018792,3183.731856,0,12750,7770,0,0,2537.514798,0,0,0.005963747,2.01E-06,0
0,0,0,0,0,0,0,0,90,0,1080,4770,1830,0,0,0,0.00777105,7.75E-07,0
25,1,25,28747,42574,3383.015668,4349.591573,2416.439763,0,0,1980,3390,0,809.2713479,0,0,0.002958943,5.29E-07,0
11.11,1.2,20,29084,42572,2867.996376,8603.989128,5257.993356,0,0,5070,330,0,908.0217687,0,0,0.002977193,5.35E-07,0
0,0,0,0,0,0,0,9607.198828,0,0,6870,11340,8730,0,3527.147895,0,0.006597099,2.66E-06,1
8,2,11.84,59211,85188,76.96189802,167.5053074,89.63797534,2682270,156870,8730,0,0,22484.47201,182.447943,386.6813196,0.090724321,0.000283186,0
12.5,1.1,29.41,26923,39733,542.0747469,1328.08313,12115.37059,0,3180,21930,44160,26310,2208.115587,16851.28212,149.1721641,0.014061456,9.44E-06,0
0,1.5,50,0,31027,670.6620358,1341.324072,670.6620358,0,0,3330,3210,1170,146.0681317,166.0880186,0,0.003731348,7.63E-07,0
14.29,1.1,42.86,26674,36152,2101.950557,6305.851671,4504.179765,0,330,8040,270,0,1106.309883,0,0,0.004394939,8.52E-07,0
20,1.3,33.33,25000,36149,996.5116501,4650.3877,6311.24045,0,0,0,4170,3660,172.7494955,1281.898718,0,0.003764378,7.7E-07,1
14.29,1.1,37.5,26674,36150,2157.423338,5393.558345,4045.168759,0,840,7230,1500,0,1159.282215,0,0,0.004423434,9.48E-07,3
18.75,1.1,43.75,26674,36152,2342.846428,6477.281301,5650.394327,0,1080,14250,3420,0,2339.431515,402.8952956,0,0.00554441,1.86E-06,2
18.18,1.2,42.11,27052,34143,2334.23303,7108.80059,5092.872065,0,5940,17160,1290,0,2583.822691,0,0,0.006459021,2.41E-06,4
22.22,1.1,44.44,26674,36152,2191.109265,7121.105113,5203.884505,0,1650,7770,0,0,1167.769157,0,0,0.004406126,9.34E-07,0
25,1,33.33,25000,36150,2861.041147,6198.922485,4768.401912,0,0,1410,4050,0,384.7801293,0,0,0.003726136,5.36E-07,0
0,0,0,0,0,0,0,578.0200396,0,1650,7680,1830,2220,0,370.0918212,0,0.00505151,1.33E-06,3
7.69,1.7,33.33,32795,37289,724.8780816,1167.859131,5597.66963,0,1980,19410,16320,26490,2320.669908,17924.45108,0,0.014442154,6.35E-06,4
0,1.7,0,109939,136491,267.7584675,321.310161,764.3287162,429120,51240,38610,13290,0,5757.243242,1342.100697,106.1266846,0.035072077,5.25E-05,0
0,0,0,0,0,0,0,3411.768974,0,0,0,3300,11130,0,1571.517498,0,0.004927743,1.42E-06,2
0,1.5,0,62500,46866,291.7068066,583.4136133,10793.15185,0,0,5700,7500,4530,348.5960772,1917.841958,0,0.005643236,1.75E-06,18
20,1,50,15000,20950,462.5490594,1272.009913,3700.392475,0,0,7620,9270,5610,793.7072595,3039.660502,0,0.008528398,2.21E-06,0
8.33,1.2,33.33,21429,32777,2297.567873,5360.991705,4403.671757,0,0,6660,4710,2190,1079.923415,571.2134452,0,0.00473187,1.34E-06,2
0,0,0,0,0,0,0,0,0,0,90,2220,600,0,0,0,0.00353655,2.92E-07,0
0,1.2,25,15000,29136,925.9047026,2160.444306,1234.539603,0,0,2550,3240,2610,108.9903033,304.2172578,0,0.003880216,8.29E-07,3
16.67,1,50,15000,19847,2532.392411,4624.368751,2972.808483,0,2250,21300,0,0,3269.698329,0,0,0.006366636,2.32E-06,0
16.67,1,45.45,15000,19204,2154.129842,5026.302965,3231.194763,0,5850,7830,600,0,1224.002168,0,0,0.004806492,1.42E-06,0
16,1,50,16050,20112,3105.753968,6671.619636,4371.061141,0,4830,17730,0,0,2672.925581,0,0,0.006210331,2.22E-06,0
17.24,1,50,15000,20039,2863.958224,6517.97389,4246.558747,0,0,25860,450,0,3888.865844,0,0,0.006996338,2.59E-06,0
0,0,0,0,0,0,0,0,0,0,4530,600,0,809.9311727,0,0,0.002653526,5.04E-07,0
0,0,0,0,0,0,0,0,0,0,2640,0,0,0,0,0,0.005409629,2.66E-07,0
0,0,0,0,0,0,0,0,0,1140,2940,0,0,0,0,0,0.006575079,4E-07,0
2.27,1.4,12.5,47992,63916,927.6011025,2376.977825,1710.264533,900,34050,30540,20040,0,2135.997841,1389.942304,0,0.028481369,8.82E-06,0
0,1.7,15.38,44360,58886,2014.925172,4029.850344,2442.333542,0,17520,24840,0,0,5618.858194,0,0,0.007930303,4.2E-06,0
0,1.9,16.67,57028,73885,896.7112339,1942.87434,1394.884142,16980,31080,3840,0,0,3788.378787,243.2404502,0,0.013963301,5.14E-06,0
6.98,1.2,25,7500,58946,773.9379827,18767.99608,16252.69764,0,0,0,6360,6990,394.9847708,2051.221532,0,0.004681606,1.32E-06,76
0,1.2,40,18542,58942,3728.318678,6710.97362,3728.318678,0,0,0,3510,0,483.2577145,0,0,0.002445083,3.43E-07,0
7.69,1.3,38.1,22683,58944,7089.771771,9023.34589,5156.197651,0,0,5490,2580,0,2022.61056,0,0,0.00448825,7.94E-07,0
12.5,1,0,7500,58954,370.7622397,3151.479037,2780.716798,0,0,3090,6090,4770,0,1674.47016,0,0.00485966,1.38E-06,5
17.33,1,48.76,15293,19822,11388.40409,29272.41643,19233.74912,0,1800,19770,8970,120,0,6086.606091,0,0.009937351,3.03E-06,8
0,0,0,0,0,0,0,0,0,0,270,7650,3540,0,0,0,0.013367012,1.12E-06,0
0,0,0,0,0,0,0,9712.771037,0,0,30,6090,7800,0,1784.84098,0,0.004818942,1.37E-06,10
0,0,0,0,0,0,0,2006.404355,0,0,0,3720,7890,0,2839.385167,0,0.004399853,1.15E-06,0
0,0,0,0,0,0,0,0,0,0,0,30,12450,0,0,2060.912859,0.004542668,1.24E-06,5
9.09,1.3,42.86,25000,31969,1288.911227,3866.733682,9758.899292,0,0,4980,3960,5190,912.174179,2675.490876,0,0.004848266,1.39E-06,4
5.71,1.3,38.71,21583,33438,3568.236389,6268.523386,3182.481103,0,960,22650,3150,0,4899.986847,0,0,0.006587345,2.65E-06,0
9.09,1.4,37.5,18750,32635,950.085281,1900.170562,950.085281,0,0,5430,13530,8340,1284.667367,0,6935.403896,0.006631823,2.69E-06,0
20,0.9,33.33,25000,31156,4592.542285,11481.35571,8036.948999,0,0,7830,1290,0,2014.844221,0,0,0.003876592,8.91E-07,0
17.65,0.9,30.77,25000,31155,4085.883453,12257.65036,8444.159136,0,0,8670,780,0,1926.61156,0,0,0.00401063,9.39E-07,0
0,0,0,0,0,0,0,0,0,0,9210,3420,390,0,0,0,0.011713434,1.29E-06,0
0,0,0,0,0,0,0,8114.004872,0,900,5550,7380,2190,0,1793.555302,0,0.005101799,1.58E-06,0
18.75,0.9,38.46,17157,28381,2797.763321,8393.289964,5341.184522,0,0,3030,7170,0,994.2326765,0,0,0.004135095,1.01E-06,0
17.65,1.6,33.33,26923,33615,1121.657541,2313.418679,2033.004293,660,20040,10170,6120,0,2282.752489,779.3818847,0,0.00846885,3.65E-06,0
5.26,1.5,6.9,38495,46262,1948.25072,3218.849016,1694.131061,0,6180,24390,0,0,3810.479281,0,0,0.007539175,3.02E-06,0
33.33,0,38.46,16738,27058,694.5651552,1041.847733,843.4005455,0,17280,34800,0,0,0,0,0,0.014690531,5.16E-06,0
25,1.2,20,18542,34387,1177.380654,1850.169599,1345.57789,0,9210,6000,0,0,724.2553779,0,0,0.005016761,1.52E-06,0
16.67,1.2,30.77,18542,31522,3414.249321,5742.146585,4190.215075,0,7650,8880,420,0,2164.430505,0,0,0.005192142,1.65E-06,0
7.69,2,13.33,62069,85187,967.2728018,2048.342404,1991.444004,0,10530,52740,20250,7590,3313.443354,7846.194907,0,0.015071486,9.01E-06,0
0,1,33.33,11250,20947,1347.775816,1347.775816,673.8879082,0,1020,6630,0,0,820.9367163,0,0,0.003759181,7.59E-07,0
4.35,1.7,38.89,29142,37289,2708.258248,7673.39837,4664.222539,0,1080,15450,690,0,1982.09647,0,0,0.005277107,1.7E-06,1
0,1.7,14.29,41302,94117,2301.700671,4603.401341,2557.44519,0,6420,3660,0,0,1319.270028,0,0,0.004073652,1E-06,0
0,0,0,0,0,0,0,874.7512845,0,1260,6750,10800,2010,0,1748.068144,296.981554,0.006536347,2.05E-06,0
0,0,0,0,0,0,0,1820.731065,0,0,0,5430,7380,0,3464.507379,0,0.004530389,1.26E-06,4
0,0,0,0,0,0,0,5392.642902,0,0,0,690,18030,0,5379.585257,0,0.00587412,1.85E-06,20
0,1.4,11.11,37672,48219,2668.325469,7115.534584,3780.127748,0,1980,8520,1140,0,1531.492292,0,0,0.004314599,1.15E-06,0
0,1.3,0,30000,48221,646.6021284,646.6021284,3017.476599,0,0,0,4710,7290,0,3238.873452,0,0.004402895,1.19E-06,18
0,2,50,18542,55906,1113.52998,556.7649901,2598.23662,0,0,0,3390,10530,663.9934478,2781.618068,0,0.004851248,1.38E-06,10
7.14,1.6,20,29305,48914,4067.525231,8948.555509,10982.31812,0,0,1500,4890,0,833.6987188,376.6564654,0,0.003633779,6.29E-07,8
0,1.3,16.67,41302,46863,3022.651585,5667.471723,3022.651585,0,0,6300,660,0,1447.392006,0,0,0.003921614,6.77E-07,0
8.33,1.9,37.5,29226,37290,3109.644629,10106.34504,5830.583679,0,930,5700,0,0,752.9307828,132.7636609,0,0.003449228,6.58E-07,0
0,0,0,0,0,0,0,321.7157397,420,0,0,5070,2550,0,889.210668,0,0.003716504,7.95E-07,1
14.29,1.4,40,25000,31030,1467.637344,3815.857094,2348.21975,0,0,2730,3240,2850,879.6147258,515.474267,0,0.003860972,8.71E-07,18
7.14,1.6,28.57,29226,37657,3133.274502,10096.10673,5570.26578,0,0,5400,1980,0,1117.626909,261.4760446,0,0.003442011,7.34E-07,0
0,0,0,0,0,0,0,1274.686916,0,0,0,0,5340,0,2474.8111,0,0.003112016,6.02E-07,14
7.41,1.7,36.84,30904,37289,3111.952742,8891.293549,5334.776129,0,1650,15720,0,0,2076.013059,0,0,0.005316571,1.73E-06,0
3.45,1.6,26.67,26182,37657,3321.692585,12663.95298,7266.20253,0,0,10110,2400,0,2095.706891,0,0,0.004445181,1.23E-06,0
0,0,0,0,0,0,0,0,0,150,30,60,0,0,0,0,0.007273658,4.16E-08,0
0,0,0,0,0,0,0,20874.28451,10380,19710,5730,270,0,0,0,0,0.015878689,3.61E-06,0
5.88,1.6,28.57,35000,50313,4476.333398,10071.75015,4103.305615,0,0,1410,5160,330,1458.470155,0,0,0.003875615,6.86E-07,13
12.5,1.3,33.33,20587,32298,6502.041348,18821.69864,11977.44459,0,930,3720,3000,0,1075.426085,518.6864174,0,0.004143585,7.48E-07,0
0,1.6,25,26872,44993,4102.47407,5967.235011,3170.0936,0,0,10140,3750,0,1507.07364,0,0,0.004769592,1.37E-06,0
0,0,0,0,0,0,0,0,0,4710,8100,2130,0,0,0,0,0.004983274,1.48E-06,0
0,1.8,25,25000,47242,2897.16773,6116.242985,3219.075255,0,870,6540,720,0,1067.080986,0,0,0.00360028,7.95E-07,0
0,0,0,0,0,0,0,0,0,0,690,480,0,0,0,0,0.002267126,1.14E-07,0
1.32,1.6,10.42,41728,50268,771.058325,1644.924427,745.3563809,21270,54570,95370,18270,12120,11810.92836,469.5462108,657.426499,0.01869264,1.99E-05,0
1.76,1.6,19.61,41889,66875,1138.113719,2091.533545,6559.129064,22530,144900,169710,141120,40890,9789.205699,27902.36587,0,0.046828186,5.12E-05,0
0,1.6,8.33,40973,52202,998.9785994,1997.957199,2064.555772,9810,14580,11850,2400,390,1843.479227,1048.555763,0,0.007867603,3.84E-06,0
25,0,38.46,18873,29387,828.8190216,2210.184058,2210.184058,0,900,16650,1230,0,0,0,0,0.00559438,1.85E-06,0
12.5,1,28.57,31967,36227,3413.21647,6671.286737,3568.362673,0,2790,11520,2220,0,2656.344576,0,0,0.005457604,1.65E-06,23
13.04,0.9,27.78,31942,37788,4597.971193,6500.579963,3488.116078,0,0,13560,2790,0,2863.205684,183.9534328,0,0.005349974,1.61E-06,0
16.67,1.2,30.77,18542,31522,3986.32555,6704.274789,4892.30863,0,0,10920,3450,0,2173.337029,0,0,0.005265774,1.41E-06,14
18.52,0.8,54.05,14167,21035,4275.676498,7838.740247,5879.055185,0,2730,20400,5880,0,5170.108846,0,0,0.007359527,2.87E-06,0
0,1.6,5.56,80172,119935,3621.017346,4608.567532,5431.526019,0,750,14100,930,0,3364.980225,0,0,0.005295634,1.55E-06,0
11.11,1.2,25,29084,39878,1519.907396,6383.611064,4255.74071,0,4560,3990,0,0,579.121457,0,342.1600429,0.003805096,8.42E-07,0
8.33,1.2,31.58,25000,35679,3094.837944,8018.443765,4923.605821,0,1980,13020,3420,0,2252.183632,204.3938298,0,0.005422526,1.82E-06,8
10,1.1,37.5,25000,34891,2383.287746,6090.624241,3707.336494,0,1500,7200,1050,0,987.676656,0,89.39928932,0.004048523,9.67E-07,1
13.33,0.9,23.08,29355,36807,4858.006768,8197.886421,4858.006768,0,0,3240,5370,0,1601.618948,145.5069638,0,0.00397843,8.43E-07,0
16.67,1,25,18542,40486,2491.358698,3425.618209,2179.938861,0,0,5670,2520,0,1523.204746,796.8949491,0,0.003911195,8.22E-07,0
13.04,1,26.67,29167,37373,3555.655075,9718.79054,6400.179136,0,0,5820,5070,0,2074.854681,290.5762385,0,0.00463281,1.08E-06,0
0,0,0,0,0,0,0,142.3674356,68370,20790,50370,69240,100560,0,71509.87262,9476.857645,0.027515332,3.06E-05,0
0,0,0,0,0,0,0,0,0,0,870,5880,12510,0,957.1722818,0,0.006552076,1.89E-06,2
20,1,20,25000,40486,1723.823296,3102.881933,1723.823296,0,0,6720,780,0,891.4332208,0,0,0.004536762,7.42E-07,0
0,1.3,33.33,25000,31080,4151.870356,5397.431462,2491.122213,0,0,2880,3300,0,1084.099277,0,0,0.003775815,6.16E-07,1
0,1.6,28.57,26797,34896,2239.481005,3053.837734,1425.124276,0,0,8370,4230,90,1714.869061,246.6287099,49.38451963,0.004539031,1.26E-06,2
0,0,0,0,0,0,0,48948.50469,0,0,210,6180,7440,0,2293.488569,0,0.004817114,1.37E-06,0
25,0.8,50,15000,23195,1101.56899,2203.13798,1652.353485,0,0,6900,7080,120,1220.785776,217.608203,0,0.004742244,1.39E-06,0
0,0,0,0,0,0,0,0,0,4950,29640,19290,4830,0,5256.308011,0,0.011064148,5.81E-06,0
1.33,1.8,4.88,71519,108259,3372.174957,5885.978108,1348.869983,0,19740,22500,0,0,7545.700927,0,0,0.010323327,4.17E-06,0
0,0,0,0,0,0,0,0,0,690,1170,0,0,0,0,0,0.002825389,1.8E-07,0
0,2.3,14.29,50000,93866,4523.037376,7538.395626,3015.358251,0,180,4950,0,0,1329.231887,0,0,0.002844239,5.09E-07,0
0,0,0,0,0,0,0,0,540,9150,1080,0,0,0,0,0,0.016555329,1.08E-06,0
0,0,0,0,0,0,0,0,0,30,720,390,0,0,0,0,0.004887004,5.95E-07,0
0,1.5,20,22452,47992,4482.730134,8965.460267,4482.730134,0,0,5400,420,0,782.318238,0,0,0.003118218,5.71E-07,0
0,1.6,25,29226,46791,3576.243911,9775.066689,5006.741475,0,0,9750,1080,0,1584.378369,0,0,0.00417539,1.07E-06,0
10,1.1,28.57,25000,55883,3743.201449,7486.402897,5080.059109,0,0,9570,150,0,1791.281823,0,0,0.004064289,9.57E-07,0
0,1.5,26.67,29226,46278,4678.70893,21833.97501,11540.81536,0,60,4440,3810,0,2010.392237,0,0,0.004668403,8.2E-07,0
0,1.6,25,26923,45991,5184.632509,11341.38361,6318.77087,0,0,6720,9270,0,3990.383566,0,0,0.005539797,1.58E-06,0
0,1.5,26.67,29226,46278,3671.722484,7343.444968,3824.710921,0,0,12660,4230,0,3235.857661,0,143.5205284,0.005591227,1.67E-06,0
10,1.3,40,21552,31305,1831.016671,3828.489403,2330.384854,0,0,6120,9420,0,1959.760472,0,0,0.005137387,1.54E-06,4
11.11,1.2,35,23191,32851,3731.102859,7123.014549,4409.485197,0,1080,7530,6690,0,3004.690356,0,0,0.005108296,1.51E-06,0
9.09,1.3,36.84,25000,32737,3459.324292,9467.624379,5826.230387,0,0,10830,3390,0,2995.618414,0,0,0.004857872,1.41E-06,3
11.76,1.3,35.71,25000,32108,3533.881968,7439.751512,4649.844695,0,750,8490,4740,0,2749.207326,285.6059097,169.2761055,0.004833316,1.38E-06,0
11.76,1.3,28.57,25000,34782,2447.828335,13637.90072,8392.554291,0,0,2550,4890,0,981.0163571,0,0,0.003970162,7.32E-07,0
6.25,1.7,16.67,50000,94117,1081.244002,2450.819738,1513.741603,1080,26580,8130,0,0,2922.200781,216.7817232,0,0.0102113,3.55E-06,0
0,1,0,0,46858,132.0950967,132.0950967,10303.41754,0,0,8190,9900,1590,0,1045.718999,0,0.006213957,1.94E-06,2
0,0,0,0,0,0,0,1968.403858,0,0,0,9210,7860,0,3366.486585,0,0.005190308,1.69E-06,0
0,2.3,0,200001,111236,72.84876209,145.6975242,72.84876209,96990,9420,0,0,0,1392.504604,0,0,0.016082259,1.05E-05,0
0,1.8,20,87500,130521,857.5410369,2143.852592,857.5410369,0,6780,5280,0,0,700.5151241,0,0,0.005606375,1.19E-06,0
0,1.6,14.29,37916,59893,1647.530732,3706.944146,2162.384085,0,12780,12240,0,0,2249.631999,0,0,0.006715442,2.48E-06,0
0,0,0,0,0,0,0,0,210,450,5820,1980,0,0,0,0,0.006892388,8.41E-07,0
0,2.2,0,60000,111246,1060.458904,2545.101369,1060.458904,0,7350,4770,0,0,1677.544556,0,0,0.004438795,1.21E-06,0
0,2.5,0,0,111261,540.441424,810.662136,270.220712,0,3540,6000,0,0,486.4545223,0,0,0.005921743,9.47E-07,0
0,1.6,10,35000,58335,965.0396906,1737.071443,965.0396906,0,23520,15930,840,30,1615.629146,999.0365124,0,0.009681543,3.98E-06,0
0,0,0,0,0,0,0,0,0,840,2070,1200,0,0,0,0,0.003459758,4.07E-07,0
0,0,0,0,0,0,0,0,0,180,7170,3270,0,0,0,0,0.007379633,1.06E-06,0
0,2.1,0,88639,145333,1166.087455,2839.169455,1013.989091,0,35340,15840,0,0,5156.517351,0,0,0.010155904,5.05E-06,0
0,2.1,0,93538,145331,832.6381808,1597.305898,1512.342818,28620,64080,29760,19980,10050,6349.314656,2889.497348,0,0.01642481,1.51E-05,16
0,0,0,0,0,0,0,0,2880,5610,11490,7200,2910,0,0,0,0.010651025,2.97E-06,0
0,1.6,10,42522,49932,7842.309582,22219.87715,9149.36118,0,570,6660,750,0,1555.311177,0,0,0.003639772,7.83E-07,0
5.26,1.8,5.56,50000,80619,928.8607399,1915.775276,812.7531474,0,21780,23010,0,0,4417.996269,0,0,0.010205677,4.41E-06,0
4.17,1.8,5.88,54361,80623,1360.190949,3173.778882,1511.323277,0,16200,18090,0,0,3631.374786,0,0,0.00717421,3.39E-06,0
0,1.9,12.5,54361,80619,316.1506126,727.1464089,6481.087557,0,31620,15630,29700,4950,2021.631554,6731.359484,0,0.01183084,8.09E-06,0
5.26,1.5,15.38,43660,64975,1326.060445,2936.2767,1326.060445,0,20160,7140,0,0,1925.986152,0,0,0.007304948,2.7E-06,0
6.67,1.5,12.5,37489,64973,1653.491238,5167.160118,2480.236857,0,7770,4740,0,0,1028.25328,0,0,0.005102279,1.24E-06,0
0,1.5,25,41089,64973,764.0824612,1528.164922,764.0824612,0,6900,6000,630,60,479.6510145,193.657647,0,0.006433901,1.34E-06,0
3.33,1.5,17.39,41023,62267,1866.213108,3807.07474,1716.916059,0,13590,21180,0,0,3117.562449,0,0,0.007205523,3.43E-06,0
0,2,0,68533,92477,1183.082996,1720.847994,3441.695989,0,3720,13080,3030,4290,1516.094813,927.7163523,0,0.006868749,2.38E-06,8
0,1.8,12.9,60000,73184,1114.089836,2803.193781,1904.734236,0,39090,32340,900,0,7003.289249,0,0,0.013235674,7.13E-06,0
0,0,0,0,0,0,0,0,2880,2280,930,0,0,0,0,0,0.00430389,6.1E-07,0
10.53,1.9,13.64,55886,84699,820.0608377,1911.798272,1428.817656,34320,333000,145620,1800,0,37278.60343,2025.196908,0,0.051214614,5.09E-05,0
0,1.5,50,28747,47327,3023.644293,4535.46644,2267.73322,0,270,2700,510,0,453.8240814,0,0,0.002394964,3.39E-07,0
0,1.7,0,66667,107640,4265.385814,9063.944856,2132.692907,0,1260,3600,0,0,1055.513078,0,0,0.002872595,4.8E-07,0
0,0,0,0,0,0,0,1830.781,0,0,600,6420,0,0,566.9730678,456.6452243,0.003564825,6.99E-07,0
0,0,0,0,0,0,0,0,0,0,150,2580,0,0,0,0,0.003813592,2.64E-07,13
